geneID	patricID	transcriptID	function	bt_t04_A	bt_t04_B	bt_t04_C	bt_t12_A	bt_t12_B	bt_t12_C	bt_t36_A	bt_t36_B	bt_t36_C	btri_t12_btA	btri_t12_btB	btri_t12_btC	btri_t24_btA	btri_t24_btB	btri_t24_btC	btri_t36_btA	btri_t36_btB	btri_t36_btC	bt_t04_mucin_A	bt_t04_mucin_B	bt_t04_mucin_C	bt_t12_mucin_A	bt_t12_mucin_B	bt_t12_mucin_C	bt_t24_mucin_A	bt_t24_mucin_B	bt_t24_mucin_C	bt_t48_mucin_A	bt_t48_mucin_B	bt_t48_mucin_C	bt_t120_mucin_A	bt_t120_mucin_B	bt_t120_mucin_C	btri_bt_t06_mucinA	btri_bt_t06_mucinB	btri_bt_t06_mucinC	btri_bt_t12_mucinA	btri_bt_t12_mucinB	btri_bt_t12_mucinC	btri_bt_t24_mucinA	btri_bt_t24_mucinB	btri_bt_t24_mucinC	btri_bt_t48_mucinA	btri_bt_t48_mucinB	btri_bt_t48_mucinC	btri_bt_t120_mucinA	btri_bt_t120_mucinB	btri_bt_t120_mucinC
BT_0294	fig|226186.12.peg.293	AAO75401	hypothetical protein	0.866929	0.931131	1.165393	0.248748	0.435172	0.289823	4.370633	2.370371	1.256465	0.444027	0.481142	0.770211	3.634017	0.000000	0.000000	5.030715	3.176594	3.050811	0.523907	1.012878	1.019485	0.430563	0.423894	0.410209	0.349095	0.867460	1.298298	5.200601	2.964674	4.217603	9.007613	16.285891	13.008191	3.133976	4.194035	4.123906	0.406390	0.451732	0.713469	1.933796	4.771037	2.826938	8.908477	6.226841	14.677759	7.260434	8.082289	3.574468
BT_0295	fig|226186.12.peg.294	AAO75402	ATPase component of general energizing module of ECF transporters	269.761498	278.089257	335.155613	175.429900	177.909709	169.588922	21.589481	35.242872	18.303959	108.840172	101.774459	101.837051	68.132178	51.964645	97.060916	19.645421	79.096173	36.174298	162.285680	302.900505	219.648625	155.236884	117.530118	130.247641	72.902082	78.497994	89.822523	40.105087	22.838561	21.251057	60.518274	31.852063	31.548530	331.985724	249.996960	264.576790	129.833560	134.743654	160.713171	67.762331	74.910663	86.678728	28.086396	36.713294	13.150040	33.581226	19.691218	17.552478
BT_0296	fig|226186.12.peg.295	AAO75403	putative xanthan lyase XalB precursor	14.573365	12.048689	11.453140	2.313532	2.681621	2.604183	3.603325	3.823451	4.633968	2.338436	2.402382	3.083699	13.222912	4.785406	5.850322	8.428023	2.411877	7.567826	3.336370	12.979959	10.143219	2.271204	1.501371	1.591385	2.100940	1.481936	4.118329	1.979886	1.587649	1.202247	16.577198	6.584011	10.262292	12.398707	11.323025	12.813827	0.927719	0.969506	1.177008	10.617442	13.150021	11.979792	14.349035	10.855100	6.265674	9.691944	6.593819	6.732093
BT_0297	fig|226186.12.peg.296	AAO75404	putative outer membrane lipoprotein silC precursor	9.209556	7.876740	7.229223	0.409730	0.579018	0.551113	1.083758	2.027711	0.000000	0.829909	0.711184	1.173954	1.246738	3.087021	2.517735	1.215460	2.390331	1.499729	1.670537	6.659718	6.650049	0.722872	0.381199	0.499106	0.257697	0.793710	1.432669	3.606546	1.291103	0.918524	0.000000	0.958082	2.972941	5.784490	6.475654	7.183422	0.192905	0.230485	0.367942	2.961900	4.227647	3.621824	0.000000	3.461171	4.882772	1.597269	1.852135	5.196295
BT_0298	fig|226186.12.peg.297	AAO75405	CzcABC family efflux RND transporter, membrane fusion protein	4.609063	4.218325	4.507995	0.398449	0.952478	0.734191	0.000000	0.000000	2.728935	0.731465	0.549974	0.697173	1.831564	0.000000	1.767408	1.282228	1.902369	2.623952	1.294414	6.911720	5.889961	0.189476	0.194619	0.195403	0.609411	0.177352	0.863159	0.000000	3.320596	0.000000	0.000000	0.767095	12.570282	5.448893	4.773274	5.172832	0.166713	0.143824	0.125502	3.391423	9.362832	2.268994	2.028440	0.000000	0.000000	0.378179	0.794160	1.044975
BT_0299	fig|226186.12.peg.298	AAO75406	RND efflux system, inner membrane transporter	4.757654	3.203950	4.561231	1.426691	1.352102	1.564007	0.774930	2.644303	0.870130	1.794756	2.387291	2.288708	4.320741	3.070421	2.687503	2.583305	3.306081	3.823246	3.941599	8.097243	6.364261	1.348384	1.069145	1.241710	1.702026	1.134158	2.430614	3.190271	1.161568	1.279306	2.351788	1.793023	1.902274	6.883484	6.014122	6.674287	0.826124	1.221312	1.181992	4.290106	5.861270	6.344825	4.472559	2.241072	5.294803	1.613362	1.710773	0.102417
BT_0300	fig|226186.12.peg.299	AAO75407	RND efflux system, inner membrane transporter	3.841303	2.372693	2.827214	1.479807	2.380184	1.799455	0.437102	2.477169	1.937656	3.462935	4.096275	3.318310	3.250679	3.626685	4.362546	0.858400	2.633104	4.130627	6.228383	7.782216	5.742309	2.463414	3.021553	2.450913	1.864904	2.171032	3.445535	6.626618	2.160314	3.885639	0.000000	0.905753	1.990498	5.014435	5.181603	5.838024	1.068641	1.539109	1.278389	2.576350	1.828933	2.909563	1.123692	6.284915	0.475780	0.328912	1.436481	1.546038
BT_0301	fig|226186.12.peg.300	AAO75408	FIG00898163: hypothetical protein	1.077487	0.844128	1.040747	0.623311	0.961087	1.035530	1.518253	1.039707	0.000000	1.129299	1.314459	1.301728	1.479536	2.906376	0.000000	0.462008	0.761841	0.000000	1.529803	2.541736	1.996924	0.911349	0.722299	0.661145	0.946213	2.063190	2.804187	0.000000	1.160587	0.000000	2.944730	2.259147	4.641646	1.400527	2.183755	1.888468	0.508559	0.715273	0.661375	6.287120	6.876437	9.606559	1.308081	2.012297	0.000000	1.080457	0.000000	0.114147
BT_0302	fig|226186.12.peg.301	AAO75409	hypothetical protein	2.876761	2.845441	2.461473	2.278032	2.003863	2.842934	2.234940	0.000000	0.000000	6.902618	6.986502	5.479699	1.759835	0.000000	1.299855	2.262109	11.208865	0.000000	8.692299	5.232634	5.693577	3.455500	6.348853	5.764702	2.378986	0.765057	1.782058	10.307077	2.642087	1.039405	0.000000	0.000000	0.000000	4.449280	5.831163	5.659450	5.303925	6.243032	4.372115	0.666918	1.313138	2.755210	0.000000	0.000000	8.871418	1.504208	1.695169	0.000000
BT_0303	fig|226186.12.peg.302	AAO75410	putative patatin-like phospholipase	40.814602	48.285723	36.428060	50.986336	53.577292	57.789416	3.226095	4.876277	10.492260	35.802369	34.266579	37.172198	3.587413	3.118347	1.403382	0.715103	6.532201	4.482774	37.295744	48.321700	30.025168	45.405343	49.688474	48.777165	4.923295	8.208877	7.217331	5.804553	9.352912	5.036515	10.874226	4.922712	7.505997	44.287272	44.020775	41.877515	44.043073	51.368840	52.146247	5.346508	5.270082	4.572778	2.206233	3.512593	1.544983	4.009966	2.897731	3.484005
BT_0304	fig|226186.12.peg.303	AAO75411	RND efflux system, membrane fusion protein	35.796103	41.559792	35.887950	78.871239	88.343254	92.291818	243.647207	243.453123	257.089678	150.213462	162.511937	180.778941	206.462504	147.446514	174.809906	376.729958	280.522096	330.848228	15.082009	42.764569	41.753270	101.747896	87.688372	93.758339	381.969947	402.421240	641.368985	143.964402	131.558619	172.809331	237.476618	192.232121	238.025709	46.343478	60.747551	67.070000	113.291813	139.720316	136.666950	656.135511	832.527022	715.855516	285.167542	295.302691	383.182709	247.699425	224.957037	279.008930
BT_0305	fig|226186.12.peg.304	AAO75412	RND efflux system, inner membrane transporter	14.416370	12.711320	12.549442	54.143392	57.947117	71.908540	131.947797	123.677570	158.278245	73.910005	82.329679	84.161837	98.888349	76.093771	90.403183	105.077206	84.548680	135.733727	13.016839	22.705546	15.467704	56.176312	51.951970	47.002128	51.287013	49.738486	87.032391	109.571931	116.420089	103.707156	137.466421	136.464840	176.078464	22.569120	24.091786	25.602540	36.847237	47.836689	46.146606	104.999474	152.939014	136.876933	244.070285	194.492113	261.663151	154.203767	127.679356	143.573189
BT_0306	fig|226186.12.peg.305	AAO75413	Efflux transport system, outer membrane factor (OMF) lipoprotein	7.604909	5.901046	7.030269	26.974803	32.287437	38.314507	41.286549	61.939959	72.729593	29.379994	34.459037	39.454140	74.502690	61.231613	77.692892	58.864661	83.304781	83.331301	5.263662	10.410669	7.692308	25.597624	21.393910	22.847318	21.963015	16.957429	29.477541	34.003388	75.691979	45.090113	123.028203	72.203902	83.296516	9.873440	11.310711	11.403394	16.800388	20.275551	19.331308	34.722877	49.337636	52.408125	124.654859	123.715835	158.086946	104.447468	73.555403	108.580122
BT_0307	fig|226186.12.peg.306	AAO75414	Pyrophosphate-dependent fructose 6-phosphate-1-kinase (EC 2.7.1.90)	559.536964	512.244685	528.985405	296.632128	340.476626	387.162447	196.142739	197.383158	184.761675	265.460526	324.186615	330.566132	201.064854	139.259528	194.691820	122.742523	211.337011	288.798679	400.694489	935.425638	597.704555	288.692819	214.956765	230.651467	120.107052	95.284862	104.970059	185.802093	193.681045	184.878151	186.020277	116.945955	152.949952	943.331684	781.997031	860.422833	135.135820	159.448110	168.585477	107.622304	112.777133	95.297514	243.853473	194.726731	289.294041	129.244317	92.542868	106.293194
BT_0308	fig|226186.12.peg.307	AAO75415	Lysozyme M1 precursor (EC 3.2.1.17)	16.398316	14.666531	16.638234	3.788497	8.379554	5.699673	5.778715	2.220301	0.000000	4.690005	6.447219	8.605902	11.970938	8.695109	0.000000	7.617520	2.997484	1.751448	4.397481	20.019276	24.005430	7.275326	3.060901	3.674611	3.027014	1.977216	2.657147	3.967541	2.627212	0.000000	0.000000	10.951369	8.926855	20.090141	23.322077	23.085489	4.737826	5.315526	6.903228	5.521336	15.743641	6.111689	12.145355	9.135266	44.063809	7.049885	10.111386	11.352229
BT_0309	fig|226186.12.peg.308	AAO75416	Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	30.636963	29.917241	26.583012	112.995517	131.141667	129.023457	18.668318	28.844804	39.231899	160.495157	208.079328	202.561050	47.834490	33.836399	48.332202	14.942957	33.874048	47.926548	12.744883	23.064103	30.111762	132.690896	112.346874	119.091891	36.511829	31.281746	46.077172	38.644838	33.573399	23.686541	16.821031	22.988678	23.876606	20.135668	33.887405	33.542263	143.623801	159.271525	162.343739	43.650126	31.569568	47.243417	43.312208	47.580373	33.630880	24.853407	27.878661	24.889970
BT_0310	fig|226186.12.peg.309	AAO75417	Lipoate-protein ligase A	12.030512	11.747315	10.437275	96.578849	98.306735	113.276663	41.741009	40.688289	39.273697	99.382620	108.825423	103.452861	88.887353	41.118112	46.432692	32.805884	19.678856	43.812757	12.472269	20.306614	15.481164	146.434159	147.754529	117.223349	69.012172	42.599997	46.014662	36.345517	78.077211	40.823232	25.897045	13.671902	36.621532	18.173260	15.866719	17.055766	80.670164	92.438419	88.383492	97.806873	66.173894	87.064228	153.919862	195.147277	121.930471	15.152962	14.407746	15.371695
BT_0311	fig|226186.12.peg.310	AAO75418	Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.12)	45.086838	45.680523	44.894378	1004.591290	962.966064	1063.728083	58.144171	59.633823	85.127382	1404.328425	1182.157922	1352.696046	105.972274	132.710198	127.711451	32.033245	246.897365	139.851155	58.584142	63.383923	54.722435	1429.165900	1459.925865	1447.367894	39.675523	34.547233	39.891665	87.065085	88.333772	64.298370	124.567493	95.182189	99.756009	68.175936	76.530319	80.033438	1095.275065	1401.987512	1334.993767	38.724730	45.465357	39.968577	92.359272	87.211047	100.121559	46.894495	39.248352	44.659254
BT_0312	fig|226186.12.peg.312	AAO75419	Acetoin dehydrogenase E1 component alpha-subunit (EC 2.3.1.190) / Acetoin dehydrogenase E1 component beta-subunit (EC 2.3.1.190)	11.087044	11.964339	10.189362	205.016716	234.054566	231.514101	35.680985	29.129645	49.143072	95.160170	101.980394	117.805246	24.310194	38.806480	42.196311	21.658666	37.900854	31.618883	9.453768	21.762082	13.308227	110.651387	101.122668	116.348595	11.721281	13.959225	15.837237	43.405602	45.692559	42.392010	129.791440	66.492838	76.736305	16.065308	18.014575	18.020270	108.659159	133.052148	133.373240	14.296080	13.392624	10.919701	17.225982	22.165868	21.983891	29.201260	20.861206	18.562737
BT_0313	fig|226186.12.peg.313	AAO75420	Flavodoxin 1	11.413944	9.288968	8.833795	140.509308	152.083080	211.166706	36.481404	16.189162	43.569812	106.427934	150.362568	153.237624	34.778247	53.167225	44.664504	14.681385	36.253828	38.018376	7.952897	14.587966	12.485008	161.188806	104.344295	119.333975	30.051837	20.755412	18.866694	3.569381	23.056704	36.661267	71.925296	75.764625	79.710879	9.295637	12.978656	13.270944	98.849682	115.529456	116.914949	24.387830	23.878496	37.975912	15.132723	63.102986	90.943973	42.535848	21.362699	29.749809
BT_0314	fig|226186.12.peg.314	AAO75421	Ribosomal protein L11 methyltransferase	28.753717	27.128581	28.652177	21.212101	25.542301	17.357501	23.385679	22.409540	30.697403	6.689698	7.439831	11.050312	25.134622	22.259265	18.949915	10.351161	17.659356	7.853483	9.473205	31.201630	30.738966	17.450406	8.671021	9.034331	21.319078	27.884270	29.710721	15.255322	9.273759	19.568482	19.739759	29.760569	58.622741	36.420449	33.703399	29.183403	16.931511	16.567075	16.009120	38.693767	38.264785	51.638077	28.401375	7.946063	22.628493	24.419596	8.760208	26.447474
BT_0315	fig|226186.12.peg.315	AAO75422	Vitellogenin II precursor	182.270390	141.349319	160.712366	491.367200	572.564013	584.599708	116.628209	122.156976	124.872011	416.723745	552.638039	559.743659	426.691514	475.510058	318.530132	24.200683	156.855197	149.296516	169.732907	243.999882	230.520057	459.034221	382.078473	326.757731	237.132101	197.287157	309.361804	106.167382	108.230040	98.318214	90.785128	84.335057	84.724009	178.892146	195.879547	213.947315	177.658281	237.039370	242.141344	361.445557	417.187182	375.238543	155.817827	110.845880	100.301645	49.052543	30.509457	41.670497
BT_0316	fig|226186.12.peg.316	AAO75423	putative hemin receptor	70.129505	69.809303	53.961860	207.207226	249.563564	155.270670	359.513084	410.648738	519.311362	87.377271	89.825612	85.284439	294.295650	217.242236	304.792310	687.265232	325.517131	414.670954	67.893699	57.423946	60.758847	87.764496	80.726877	71.991077	80.302116	51.921221	85.766501	553.069103	410.005254	528.374533	579.154056	608.370874	564.739639	63.987176	47.574984	38.000023	89.815464	87.256029	74.674490	61.726128	84.166785	75.781587	283.334025	246.627099	369.367866	320.208382	248.991587	339.068044
BT_0317	fig|226186.12.peg.317	AAO75424	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	9.504378	9.554256	10.332708	12.534061	10.732089	9.331821	31.772656	39.779499	45.867981	4.828992	4.174387	6.416949	164.248240	287.912301	225.194846	50.028226	151.208572	108.979822	4.389099	10.278530	10.044080	15.150504	12.561369	14.961154	53.424182	58.710324	104.380950	28.380652	27.263792	21.597114	55.263190	66.575470	76.958412	12.645408	11.677994	11.480281	13.533556	13.693331	14.763673	87.038530	130.045681	121.407141	50.528450	53.879700	56.336293	60.530746	40.820197	49.073004
BT_0318	fig|226186.12.peg.318	AAO75425	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	0.839208	0.777551	0.685701	1.200489	3.096478	2.303041	36.532198	28.860820	30.302764	0.942904	1.631455	1.527888	80.991139	75.409355	115.160866	10.586915	54.924142	56.659793	0.490489	1.625922	1.241451	2.827287	1.271018	1.071911	16.183936	11.302222	16.412571	24.755498	13.569974	27.135752	90.657127	73.351908	107.495797	1.730772	1.732526	1.923656	0.954853	1.068970	1.056389	25.126543	44.042537	30.757563	19.728854	32.896643	15.067577	58.436744	32.242581	26.004018
BT_0319	""	AAO75426	""	0.850646	0.527886	0.748269	0.407563	0.132162	1.248416	29.666149	19.503092	63.056922	0.494819	0.581414	1.075085	48.749187	100.805826	25.959424	28.849746	35.861921	76.458065	0.134339	0.609255	0.424297	1.028450	0.153695	0.373382	9.515768	12.529018	9.965029	0.000000	18.476189	5.925489	106.514304	125.767991	118.402115	0.936180	0.069937	0.442528	0.994627	0.628205	0.600062	12.454088	60.230577	37.429097	104.695351	10.020155	0.000000	132.372092	61.966418	72.573611
BT_0320	fig|226186.12.peg.319	AAO75427	hypothetical protein	24.674914	19.887874	22.859690	20.072040	25.378576	18.934723	149.976248	179.407020	246.214689	13.861424	15.437016	20.421796	46.275008	91.236022	65.919644	43.189775	60.801172	72.985152	7.692954	25.591227	21.088754	17.513426	10.309530	12.651059	33.346766	35.302882	26.804892	158.280918	163.204127	279.942703	631.418046	561.635536	573.164699	35.989009	39.961336	39.625165	11.373154	13.925616	12.446660	21.975818	16.665526	21.654287	111.378545	39.715812	82.055353	182.709919	129.345038	151.081586
BT_0321	fig|226186.12.peg.320	AAO75428	Guanine deaminase (EC 3.5.4.3)	60.989904	60.023894	82.750129	31.552845	34.973735	30.409587	50.354276	47.484645	78.660388	14.031794	19.886273	26.839627	33.015794	29.043774	76.790677	21.246811	32.029224	7.050959	3.740944	38.269080	43.697694	34.549299	16.868784	18.734226	41.729497	57.792864	69.515089	29.262954	15.590096	54.873726	69.482624	222.419120	208.397913	61.271965	57.792384	57.053324	28.175451	31.205607	32.144046	45.312527	59.365446	39.323798	37.210903	34.983973	95.600317	86.127926	76.874504	76.717479
BT_0322	fig|226186.12.peg.321	AAO75429	Oxidoreductase	141.894936	121.084415	140.837146	313.462889	311.695459	358.480093	338.721120	342.041839	356.484740	330.900758	389.753275	353.914526	328.941544	222.042718	270.697076	214.933425	153.222463	216.611928	196.811729	215.690273	167.345283	406.684178	369.945395	370.154713	341.688407	322.288852	341.273734	348.469779	382.583724	284.283528	436.365237	412.303477	380.143153	230.717545	221.812039	239.628546	159.624196	206.070776	201.871648	219.980554	199.028563	171.366918	214.240444	311.746285	250.207824	242.148842	204.970801	242.918153
BT_0323	fig|226186.12.peg.322	AAO75430	hypothetical protein	47.924440	40.831732	39.975373	149.609224	155.001377	146.833393	321.043567	327.953065	366.420279	185.046303	142.997597	152.178912	265.204468	202.591542	226.889441	160.329168	118.655973	141.029559	105.739684	79.880400	68.547775	157.751293	179.061028	184.600187	108.658836	180.588478	218.227401	224.881385	223.444076	253.398962	407.717186	379.406657	480.236423	69.931881	67.284889	66.386073	69.522643	72.123740	68.011071	289.185060	329.865661	336.575686	204.403770	203.256260	183.888060	265.158585	229.166854	236.785835
BT_0324	fig|226186.12.peg.323	AAO75431	hypothetical protein	17.738518	15.412597	17.398547	39.371773	46.516175	43.287328	84.128447	96.964673	146.044882	40.546398	43.796099	46.337164	330.205544	317.964906	356.334138	39.975733	26.297260	75.836436	6.785812	17.228933	24.192992	36.243164	20.871753	23.799919	297.152958	363.240697	591.720373	45.249382	63.114361	43.205251	121.342626	97.202392	193.465721	17.041974	20.018761	22.386419	29.234594	26.300604	25.052101	453.482024	453.712238	562.826782	142.354239	134.101930	82.122595	234.960839	186.957923	193.495553
BT_0325	fig|226186.12.peg.324	AAO75432	hypothetical protein	32.555954	30.497057	36.236672	107.205739	109.291423	116.589489	922.489394	953.612613	917.890648	67.256980	77.151407	102.972290	2062.562062	1886.438062	1866.164908	730.584005	721.497896	613.687079	16.682230	46.098109	48.087655	44.098458	31.317102	43.624883	1097.482475	1416.089334	1860.301926	401.649549	589.226257	598.517475	895.447405	944.999816	1137.316473	29.848680	26.696288	30.260842	46.097124	49.472126	51.285156	1351.153175	1938.289022	1591.922061	469.924220	571.180524	514.569632	911.022908	764.135420	802.453872
BT_0326	fig|226186.12.peg.325	AAO75433	RNA polymerase ECF-type sigma factor	59.055460	60.065368	62.452904	169.780232	139.559568	163.421500	1240.825933	1374.082328	1104.353372	127.830469	128.730104	159.367719	1380.878038	3009.798893	2356.505877	259.335103	821.329284	660.170132	14.785812	55.137658	75.099959	83.185316	51.515008	90.233298	1309.329642	2869.894150	2919.265868	593.575069	685.656169	743.735917	983.199972	965.239052	1207.269813	37.898717	42.870740	44.973499	118.128262	115.617878	121.179182	1049.533465	940.807399	1094.011424	222.965813	275.845280	253.985453	1304.779012	1109.524919	1109.262151
BT_0327	fig|226186.12.peg.326	AAO75434	Transglycosylase	51.714592	50.183091	48.330971	62.637434	62.482008	70.180151	57.630754	62.492048	33.898394	38.592957	33.019309	41.613295	21.710979	33.098415	18.358698	19.832205	22.352604	36.473403	33.425354	58.363923	45.785100	43.042437	32.774104	38.601756	10.000546	14.666620	9.484667	47.555505	26.781873	26.758422	92.528044	96.359372	92.356884	51.323637	40.848264	46.526934	20.836274	24.741947	26.596437	18.705727	15.163604	15.509254	49.429379	21.432412	20.007027	68.910328	37.070223	43.974129
BT_0328	fig|226186.12.peg.327	AAO75435	hypothetical protein	137.225756	117.058759	123.038756	342.795362	339.713073	302.116059	381.121612	342.525687	323.105955	188.147307	152.179839	171.210535	134.009820	193.813992	203.083932	247.351581	152.109991	66.846103	157.285904	191.163354	142.246264	218.216422	215.777113	247.633144	181.282525	275.895327	150.477502	294.914113	367.858729	310.649156	118.551441	160.252354	178.366923	182.373533	151.720703	150.997211	167.244601	189.982427	186.175302	180.016254	95.626277	109.469949	110.154960	131.983933	72.102520	186.537665	132.500526	176.175735
